Date,CIPLA.NS,HCLTECH.NS,INFY.NS,LT.NS,LUPIN.NS,MARUTI.NS,ONGC.NS,SUNPHARMA.NS,TECHM.NS,WIPRO.NS,NSE Index
11/21/2018,627.049988,410.662506,518.268738,1110.866699,1463.25,3355.050049,255.53334,841,669.087524,214.537552,8530.150391
11/24/2018,618.150024,418.3125,534.387512,1113.233276,1473.300049,3353.100098,253.933334,835.799988,665.325012,217.256302,8463.099609
11/25/2018,624.25,414.387512,537.900024,1091.199951,1456.099976,3288.850098,257.633331,839.950012,655.099976,218.081299,8475.75
11/26/2018,628.950012,408.287506,537.556274,1087.333374,1440.400024,3284,257.266663,839.599976,661.775024,217.425049,8494.200195
11/27/2018,637.549988,416.087494,545.737488,1079.43335,1448.900024,3263.449951,254.866669,841.950012,661.5625,218.250061,8588.25
11/28/2018,635.150024,415.587494,544.981262,1092.900024,1480.449951,3346.199951,252.933334,839.700012,660.012512,219.675049,8555.900391
12-01-2022,643.049988,417.787506,543.731262,1081.333374,1460.849976,3389.149902,242.96666,835.650024,663.262512,222.225052,8524.700195
12-02-2022,639.450012,410.325012,531.650024,1093.099976,1477.900024,3356.850098,240.333328,840.400024,664.349976,221.606308,8537.650391
12-03-2022,650.200012,413.649994,530.875,1096.099976,1470.099976,3391.5,247.633331,842.599976,673.150024,222.693802,8564.400391
12-04-2022,659.25,405.962494,525.450012,1086.199951,1481.900024,3406.850098,247.199997,839.400024,669.8125,222.262558,8538.299805
12-05-2022,647.299988,399.200012,517.575012,1085.666626,1474.25,3410.100098,243.53334,821.549988,654.537476,217.068802,8438.25
12-08-2022,651.900024,389.875,492.537506,1067.866699,1456.300049,3379.850098,245.53334,827.799988,653.200012,213.131302,8340.700195
12-09-2022,640,390.174988,491.200012,1039.733276,1432.5,3336.550049,234.733337,839.450012,653.037476,208.837555,8355.650391
12-10-2022,649.849976,393.137512,490.9375,1029.533325,1431.150024,3323.399902,240.733337,833.299988,642.875,207.056305,8292.900391
12-11-2022,642.450012,388.012512,480.262512,1025.400024,1437.050049,3341.100098,232.96666,834.799988,654.6875,204.862549,8224.099609
12-12-2022,640.900024,378.125,484.662506,1007.299988,1449.849976,3379.300049,224.733337,843.349976,647.137512,203.681305,8219.599609
12/15/2018,632.099976,371.325012,481.200012,1000.799988,1445.900024,3368.75,228.699997,844.200012,623.9375,203.081299,8067.600098
12/16/2018,623.400024,389.725006,484.5,988.900024,1425.25,3309.850098,223.699997,830.150024,633.637512,201.281296,8029.799805
12/17/2018,605.5,384.850006,484.625,979,1392.550049,3261.949951,228.666672,811.349976,623.9375,200.681305,8159.299805
12/18/2018,625.349976,388.5625,491.475006,1004.266663,1425.550049,3385.300049,229.96666,812,637.349976,201.731293,8225.200195
12/19/2018,618.950012,397.299988,499.662506,1023.43335,1418.050049,3359.399902,232.96666,807.849976,644.849976,206.456299,8324
12/22/2018,618.25,397.125,499.899994,1016.133362,1441.199951,3393.5,238.366669,814.5,648.612488,208.181305,8267
12/23/2018,630.099976,384.337494,492.912506,998.533325,1437.800049,3398.699951,234.699997,813.299988,643.1875,207.150055,8174.100098
12/24/2018,625.099976,384.924988,482.637512,985.233337,1401.099976,3365.5,229.333328,803.5,629.400024,204.562546,8200.700195
12/26/2018,622.799988,391.162506,488.0625,993.466675,1406.949951,3333.100098,229.633331,811.150024,641.674988,205.275055,8246.299805
12/29/2018,622.849976,395.012512,489.450012,993.533325,1432.5,3347.199951,231.266663,820.700012,647.4375,206.306305,8248.25
12/30/2018,625.25,397.274994,491.587494,998.833313,1427.800049,3347.25,227.766663,820.400024,652.912476,207.206299,8282.700195
12/31/2018,626.400024,399.225006,493.137512,996.43335,1427.949951,3329.800049,227.566666,826.549988,648.387512,208.200058,null
01-01-2019,628.400024,401.700012,493.600006,1001.966675,1429.199951,3340.75,229.366669,822.200012,648.637512,207.150055,8395.450195
01-02-2019,630.150024,401.3125,503.299988,1023.099976,1432.300049,3359.600098,232.800003,826.25,651.8125,208.987549,8378.400391
01-05-2019,633,394.5625,498.975006,1037.333374,1430.300049,3447.800049,235.433334,826.75,640.9375,209.362549,8127.350098
01-06-2019,614.349976,384.024994,488.549988,1002.733337,1395.849976,3395.25,222.100006,808.549988,634.0625,204.468796,8102.100098
01-07-2019,611.950012,374.899994,490.887512,1000.333313,1377.599976,3437.75,225.366669,809.799988,631.099976,202.912552,8234.599609
01-08-2019,618.200012,383.575012,493.362488,1006.700012,1407.949951,3475.5,227.866669,818.799988,641.662476,204.375046,8284.5
01-09-2019,632.349976,386.387512,518.612488,1000.166687,1420.699951,3468.199951,234,830.049988,670.087524,207.562546,8323
01-12-2019,630.75,393.887512,528.987488,1022.799988,1431,3462.899902,231.800003,835.299988,688.5,208.518799,8299.400391
1/13/2019,636.400024,395.899994,522.224976,1013,1433.050049,3468.25,226.633331,833.099976,690.275024,211.312546,8277.549805
1/14/2019,631.400024,394.700012,532.162476,1012,1423.349976,3516,229.366669,820.650024,697.887512,206.981308,8494.150391
1/15/2019,638.049988,398.3125,533.5625,1049.133301,1437.150024,3625.800049,231,825.900024,695.450012,209.812546,8513.799805
1/16/2019,647.349976,409.75,529.575012,1061.166626,1428.050049,3616.600098,231.399994,849.75,704.237488,208.143799,8550.700195
1/19/2019,657.799988,411.162506,525.625,1076.56665,1463.5,3626.25,231.666672,863,700.0625,219.075058,8695.599609
1/20/2019,661.799988,418.037506,531.049988,1086.366699,1475.699951,3605.550049,233.53334,872.299988,700.450012,221.400055,8729.5
1/21/2019,643.450012,421.8125,542.474976,1103.033325,1484.800049,3634.699951,230.699997,885.950012,699.125,220.762558,8761.400391
1/22/2019,654.799988,416.424988,549.112488,1108.866699,1503.449951,3597.25,235.266663,920.049988,689.525024,222.956299,8835.599609
1/23/2019,677.650024,411.662506,553.762512,1140.866699,1489.449951,3606.699951,232.53334,926.799988,695.1875,225.675049,8910.5
1/27/2019,707.049988,404.087494,534.125,1161.333374,1524.25,3687.899902,233.5,914,704.162476,224.456299,8914.299805
1/28/2019,703.549988,414.850006,536.137512,1132.233276,1515.5,3725.800049,235.933334,909.75,718.337524,227.718811,8952.349609
1/29/2019,697.450012,412.237488,536.375,1149.266724,1554.550049,3688.800049,234.600006,919.799988,726.099976,226.012558,8808.900391
1/30/2019,695.75,447.9375,535.474976,1133.699951,1585.300049,3647.350098,234.233337,917.75,717.125,227.456299,8797.400391
02-02-2019,695.5,472.75,534.212524,1156.733276,1554.699951,3669.449951,233.233337,929.099976,723.762512,234.412552,8756.549805
02-03-2019,677.400024,475.0625,530.224976,1148.333374,1546.349976,3607.850098,239.633331,941.25,729.787476,233.081314,8723.700195
02-04-2019,678,475.087494,535.712524,1125.599976,1579.650024,3557.550049,245.699997,958.950012,713.0625,232.200058,8711.700195
02-05-2019,662.400024,493.162506,548.450012,1121.599976,1578.300049,3522.699951,237.766663,959.549988,716.9375,239.343811,8661.049805
02-06-2019,655.049988,488.674988,557.625,1122.366699,1567.699951,3502.600098,234,926.849976,715.087524,241.218811,8526.349609
02-09-2019,629.650024,498.575012,562.224976,1048.300049,1546.150024,3411.300049,237.566666,941.450012,705.112488,242.925064,8565.549805
02-10-2019,640.150024,483.337494,569.575012,1047.800049,1562.949951,3393.850098,236.433334,919.549988,690.625,240.975067,8627.400391
02-11-2019,636.450012,488.924988,571.212524,1075.133301,1590.5,3454.75,229.96666,925.849976,710.4375,239.400055,8711.549805
02-12-2019,660.650024,496.100006,577.799988,1100.033325,1617.699951,3551.899902,230.96666,923.599976,727.325012,242.550064,8805.5
2/13/2019,667.25,498.237488,574.025024,1108.099976,1679.449951,3616.949951,226.366669,940.549988,721.637512,247.762558,8809.349609
2/16/2019,671.549988,496.212494,569.6875,1098.966675,1662.25,3572.100098,226.96666,914.75,724.887512,248.062561,8869.099609
2/18/2019,677.650024,508.287506,574.125,1108.900024,1681.849976,3564.949951,221.733337,917.799988,723.0625,250.875061,8895.299805
2/19/2019,682.450012,512.037476,581.174988,1132.366699,1686.5,3595.149902,222.300003,916.700012,707.537476,247.312561,8833.599609
2/20/2019,675.950012,500.1875,570.775024,1118.400024,1691.349976,3547.350098,220.46666,913.200012,702.549988,243.750061,8754.950195
2/23/2019,669.150024,492.75,566.400024,1124.666626,1648.900024,3545.899902,216.566666,908.650024,694.6875,243.656311,8762.099609
2/24/2019,677.299988,494.012512,568.200012,1147.400024,1661.800049,3588.300049,210.03334,910.450012,697.825012,244.875061,8767.25
2/25/2019,676.349976,495.799988,579.400024,1131.93335,1664.300049,3579.899902,211.433334,890.75,690.637512,248.925064,8683.849609
2/26/2019,659.450012,493.862488,564.525024,1118.699951,1697.550049,3496.850098,212.899994,865.700012,687.025024,246.712555,8844.599609
2/27/2019,669.849976,505.5,566.4375,1172.633301,1737.5,3604.399902,216.5,878.900024,708.9375,245.362564,null
2/28/2019,null,null,null,null,null,null,null,null,null,null,8956.75
03-02-2019,716.950012,506.212494,572.924988,1230.733276,1796.949951,3711.449951,213.366669,925.200012,715.012512,249.187561,8996.25
03-03-2019,731.900024,507.799988,574.462524,1234.43335,1802.349976,3708.649902,213.666672,943.049988,727.125,252.168808,8922.650391
03-04-2019,727.049988,509,568.662476,1225.266724,1787.25,3678.399902,213.699997,1006.299988,719.875,247.312561,8937.75
03-05-2019,739.5,516.25,561.900024,1217.366699,1838.150024,3678.75,213.300003,1038.75,719.537476,250.425064,8756.75
03-09-2019,734.200012,516.424988,547.512512,1174.866699,1869.5,3671.300049,210.666672,1041,702.837524,247.537567,8712.049805
03-10-2019,729.450012,511.037506,549.5,1168.300049,1898.400024,3646.75,209.600006,1024.650024,709.950012,245.362564,8699.950195
03-11-2019,717.700012,514.762512,545.549988,1159.800049,1872,3656.449951,206.333328,1009.849976,730.412476,245.531311,8776
03-12-2019,720.200012,513.174988,554.575012,1164.93335,1883.349976,3685.199951,208.133331,1036.150024,714.25,245.737564,8647.75
3/13/2019,703.849976,503.149994,555.099976,1128.099976,1877.349976,3650.699951,209.266663,1011.599976,704.599976,239.718811,8633.150391
3/16/2019,693.650024,514.25,566.662476,1119.866699,1864.550049,3647.050049,208,1029.849976,706.987488,242.343811,8723.299805
3/17/2019,710.549988,509.774994,560.125,1143.766724,1876.650024,3661.550049,209.46666,1041.900024,715.724976,241.275055,8685.900391
3/18/2019,711.950012,501.637512,557.375,1132.699951,1873.400024,3664.899902,206.133331,1044.5,700.125,236.775055,8634.650391
3/19/2019,710.349976,489.825012,557.612488,1121.599976,1921.650024,3655,207.933334,1047.75,687.150024,238.143814,8570.900391
3/20/2019,699.799988,489.950012,564.362488,1113.56665,1906.300049,3623.850098,207.566666,1026.650024,678.299988,244.743805,8550.900391
3/23/2019,701.299988,484.200012,558.362488,1115.233276,1921.5,3594.399902,209.600006,1024.25,656.799988,241.912567,8542.950195
3/24/2019,710.25,485.174988,552.862488,1114.766724,2007.900024,3587.300049,208.933334,1037.150024,659.650024,244.593811,8530.799805
3/25/2019,711.450012,503.575012,554.775024,1088.5,2008.900024,3614.75,206.433334,1052.050049,656.349976,247.912567,8342.150391
3/26/2019,700.950012,493.700012,536.587524,1089.633301,1972.949951,3561.449951,201.066666,1027.699951,651.150024,236.962555,8341.400391
3/27/2019,694,481.424988,550.537476,1118.5,1954.800049,3610.050049,203.300003,1011.200012,645.900024,229.556305,8492.299805
3/30/2019,702.200012,490.225006,557,1152.5,1999,3660.949951,210.133331,1010.799988,626.950012,233.775055,8491
3/31/2019,712.450012,490.200012,554.587524,1146.43335,2008.400024,3697.350098,204.233337,1023.900024,629.700012,235.818802,8586.25
04-01-2019,709.599976,470.424988,543.487488,1156.166626,2037.5,3644.699951,204.300003,1081.150024,632.700012,237.450058,8659.900391
04-06-2019,735.650024,466.024994,544.549988,1171.93335,2088.25,3628.949951,211.5,1169.300049,643.349976,232.931305,8660.299805
04-07-2019,728.200012,467.274994,539.875,1179.800049,2091.600098,3599.899902,212.666672,1152.050049,652.849976,230.643814,8714.400391
04-08-2019,736.700012,479.424988,550.137512,1186.300049,2082.100098,3628.699951,208.666672,1150.449951,672.299988,231.112564,8778.299805
04-09-2019,719.450012,482.075012,553.75,1180.533325,2019.75,3659.199951,206.766663,1113.449951,670.400024,231.431305,8780.349609
04-10-2019,701.150024,483.625,558.487488,1176,1964.199951,3666.600098,206.5,1119.75,660.200012,231.637558,8834
4/13/2019,712.400024,488.024994,559.700012,1202.333374,1981.5,3665.199951,207.899994,1150.949951,664.400024,234.075058,null
4/15/2019,692.900024,472.25,553.424988,1191.766724,1951.449951,3680.25,211.433334,1117.300049,659.849976,227.493805,8706.700195
4/16/2019,678.849976,477.125,548.662476,1169.533325,1900.5,3677.899902,218.433334,1087.949951,656.049988,225.731308,8606
4/17/2019,680.400024,470.049988,544.8125,1159.833374,1770.050049,3646.800049,220,1037.75,641.049988,220.068802,8448.099609
4/20/2019,660,462.149994,533.037476,1132.300049,1786.949951,3608.050049,214.53334,1043.800049,632.299988,215.775055,8377.75
4/21/2019,652.599976,445.325012,535.650024,1125.833374,1759.650024,3490.149902,213.566666,952.200012,637.5,216.806305,8429.700195
4/22/2019,656.700012,438.649994,534.424988,1163.733276,1750.5,3462.949951,208.199997,967.799988,629.799988,204.206299,8398.299805
4/23/2019,663.950012,447.5,530.5,1149.400024,1725.849976,3494.449951,205.300003,942,615.200012,200.343796,8305.25
4/24/2019,637.650024,448.475006,498.799988,1119.06665,1757.150024,3541.399902,211.233337,947.400024,587.5,196.200043,8213.799805
4/27/2019,628.450012,441.600006,496.162506,1111.800049,1723.150024,3648.399902,206.233337,926.400024,587.25,200.175049,8285.599609
4/28/2019,631.650024,435.25,490.225006,1110.300049,1721.75,3822.600098,205.03334,924.849976,608.599976,199.593796,8239.75
4/29/2019,629.25,443.600006,490.287506,1103.5,1744.099976,3766.199951,204.199997,940.5,616.900024,203.118805,8181.5
4/30/2019,636,440.274994,485.5625,1087.533325,1772.550049,3725.850098,202.666672,938.849976,621.349976,201.975052,8331.950195
05-04-2019,673.700012,459.899994,498.274994,1086.199951,1814.849976,3757.75,218.899994,947.75,611.75,202.931305,8324.799805
05-05-2019,662.299988,455.975006,490.6875,1094.93335,1811.75,3793.050049,228.100006,958.450012,609.950012,204.337555,8097
05-06-2019,636.25,445.575012,480.512512,1043.099976,1754.849976,3634.550049,218.600006,937.150024,608.900024,199.631302,8057.299805
05-07-2019,627.799988,460.375,486,1045.93335,1741,3543.600098,213.366669,927.900024,614.25,201.806305,8191.5
05-08-2019,654.700012,462.75,489.487488,1067.5,1770.349976,3610.550049,210.333328,940.25,621.400024,202.687546,8325.25
05-11-2019,666.099976,470.950012,498.412506,1076.866699,1769.900024,3651.699951,212.666672,964.400024,631.299988,203.062546,8126.950195
05-12-2019,664.099976,457.825012,486.774994,1039.599976,1748.25,3577.449951,206.433334,949.650024,616.200012,200.193802,8235.450195
5/13/2019,676.599976,468.649994,489.174988,1059.800049,1689.5,3604.100098,207.399994,954.049988,616.349976,203.343796,8224.200195
5/14/2019,686,462.649994,483.700012,1051.233276,1631.949951,3646.5,210.766663,944.400024,615.450012,201.187546,8262.349609
5/15/2019,683.349976,456.950012,490.4375,1061.300049,1684.25,3671.199951,212.600006,946.349976,618.349976,201.918793,8373.650391
5/18/2019,685.549988,465.274994,498.262512,1074.900024,1732.550049,3697.600098,214.5,956.950012,612.599976,204.093796,8365.650391
5/19/2019,682.700012,467.075012,505.587494,1080.466675,1723.300049,3706.75,211.733337,957.049988,619.25,207.225052,8423.25
5/20/2019,688.549988,480.049988,511.825012,1075.033325,1721.150024,3711.899902,209.699997,965.349976,640.799988,211.500046,8421
5/21/2019,674.349976,485.125,512.112488,1092.199951,1709.099976,3698.100098,212.199997,981.25,655.599976,211.593796,8458.950195
5/22/2019,673.900024,492.075012,511.612488,1102.300049,1735.199951,3702.550049,215.366669,1003.75,667.049988,210.187546,8370.25
5/25/2019,660.200012,499.575012,504.200012,1086.833374,1753,3692.75,219.699997,1002.150024,648.450012,211.162552,8339.349609
5/26/2019,659.049988,496.75,501.825012,1078.93335,1751.800049,3726.449951,215,994.849976,640.25,209.343796,8334.599609
5/27/2019,661.099976,495.75,492.125,1090.266724,1752.099976,3721.899902,221.333328,975.549988,549.099976,207.131302,8319
5/28/2019,644,490.049988,504.149994,1084.5,1744.75,3708.899902,218.600006,954.799988,545.099976,207.956299,8433.650391
5/29/2019,650.450012,505.375,505.787506,1102.966675,1833.25,3785.699951,219.899994,966.099976,554.400024,210.637558,8433.400391
06-01-2019,662.099976,486.649994,511.950012,1137.033325,1792.050049,3882.850098,216.066666,877.650024,550.599976,211.331299,8236.450195
06-02-2019,641.299988,476.350006,502.162506,1115.699951,1800.75,3831.399902,213.53334,860.75,549.400024,205.800049,8135.100098
06-03-2019,635.150024,476.149994,505.225006,1102.43335,1794.900024,3777.199951,205.233337,842.400024,547.349976,204.600052,8130.649902
06-04-2019,630.450012,470.325012,507.012512,1108.300049,1749.699951,3772.050049,200.899994,831.549988,557.25,207.262558,8114.700195
06-05-2019,622.650024,464.5,502.912506,1122.400024,1776.599976,3759.449951,205.46666,847.900024,553.5,208.425049,8044.149902
06-08-2019,614.700012,459.475006,500.012512,1119.166626,1779.199951,3723.5,204.266663,829.549988,550.549988,208.125046,8022.399902
06-09-2019,591.950012,455.700012,498.024994,1111.266724,1770.050049,3692.300049,200.96666,810.650024,540.5,203.831299,8124.450195
06-10-2019,592.75,471.274994,506.625,1137.366699,1756,3742.550049,203.566666,823.099976,556.299988,211.031296,7965.350098
06-11-2019,574.349976,457.399994,499.412506,1117.43335,1705.650024,3701.399902,200.666672,819.549988,557.549988,204.768799,7982.899902
06-12-2019,581.650024,448.174988,493.762512,1104.966675,1721.599976,3736.800049,200.266663,813.549988,551.450012,201.506302,8013.899902
6/15/2019,585.700012,454.024994,495.225006,1112.266724,1711.849976,3767.399902,202.633331,837.700012,554.049988,202.837555,8047.299805
6/16/2019,590.349976,453.149994,499.674988,1118.266724,1691.650024,3789.600098,202.96666,840.099976,551.450012,202.612549,8091.549805
6/17/2019,612.900024,453.149994,497.850006,1140.56665,1731.699951,3808.75,204,843.900024,549.150024,204.956299,8174.600098
6/18/2019,607.049988,456.875,500.975006,1144.766724,1794.849976,3861.100098,208.566666,856.049988,541.200012,208.537552,8224.950195
6/19/2019,606.650024,459.100006,497.674988,1144.06665,1816.800049,3937.350098,212.766663,845.950012,544.150024,210.581299,8353.099609
6/22/2019,613.5,465.774994,511.924988,1155,1806.199951,3980.649902,212.266663,856.900024,551.450012,210.075058,8381.549805
6/23/2019,630.349976,463.725006,500.200012,1177.699951,1771.25,4017.149902,212.600006,857.700012,553.599976,209.025055,8360.849609
6/24/2019,621.75,469.049988,497.549988,1168.833374,1805.199951,4009.300049,211.933334,871.099976,545.299988,212.025055,8398
6/25/2019,610.75,463.049988,495.225006,1206.5,1832,4031.5,208.633331,866.099976,529.799988,207.056305,8381.099609
6/26/2019,619.299988,478.625,502.625,1187.133301,1841.599976,4069.949951,208.800003,867.200012,521.799988,209.493805,8318.400391
6/29/2019,610.950012,464.200012,495.075012,1193.699951,1832.25,3993.300049,206.03334,849.549988,483.350006,207.150055,8368.5
6/30/2019,615.400024,459.875,492.174988,1188.533325,1886.050049,4023.350098,206.399994,874.599976,477.799988,205.012558,8453.049805
07-01-2019,634.900024,472.024994,498.700012,1207.800049,1874.599976,4031.699951,209.266663,873.099976,486.149994,207.281296,8444.900391
07-02-2019,626.349976,477.25,494,1200.233276,1870.150024,3993.399902,206.666672,871.099976,479.299988,208.406296,8484.900391
07-03-2019,631.549988,482.450012,495.149994,1204.866699,1900.949951,3998.899902,206.133331,871,471.600006,206.081299,8522.150391
07-06-2019,653.700012,484.975006,491.649994,1210.699951,1918.5,3987.949951,205.5,878.900024,464.549988,206.268799,8510.799805
07-07-2019,646.5,468.149994,490.25,1207.56665,1908.400024,3972.149902,203.300003,885.349976,471.399994,207.675049,8363.049805
07-08-2019,646.200012,466.5,478.75,1204.300049,1877.650024,3949,201.96666,871.299988,470.299988,207.281296,8328.549805
07-09-2019,641.150024,458.725006,469,1232.599976,1886.150024,3935.649902,199.133331,872.400024,474.299988,204.337555,8360.549805
07-10-2019,648,462.825012,468.75,1250.93335,1871.150024,3934.399902,195.933334,901.549988,474,205.743805,8459.650391
7/13/2019,661.25,480.424988,475.075012,1238.466675,1889.300049,4035.25,193.733337,915.5,475.799988,209.868805,8454.099609
7/14/2019,665.950012,477.475006,485.625,1238.366699,1916.300049,4050.649902,193.133331,919.400024,476.899994,212.025055,8523.799805
7/15/2019,670.599976,474.075012,492,1246.266724,1942.949951,4152.149902,194.133331,929.75,479.950012,216.656311,8608.049805
7/16/2019,679.799988,478.274994,494.524994,1245.366699,1954.800049,4178.149902,194.399994,941.349976,491.799988,215.737549,8609.849609
7/17/2019,685.200012,477.700012,500.924988,1247.733276,1973,4193,195.199997,947.650024,502.149994,213.131302,8603.450195
7/20/2019,683.099976,473.325012,500.625,1244.866699,1978.25,4176.049805,194.566666,948,500.799988,213.225052,8529.450195
7/21/2019,662.5,487.399994,556.325012,1229.966675,1885.300049,4152.850098,187.5,805.25,509.399994,216.225052,8633.5
7/22/2019,674.599976,491.524994,551.575012,1236.300049,1823.949951,4191.149902,189.899994,834.549988,510.149994,219.225052,8589.799805
7/23/2019,673.200012,485.024994,549,1220.699951,1728.25,4234.049805,189.233337,828.849976,500.049988,220.893799,8521.549805
7/24/2019,678.099976,476.325012,543.799988,1201.56665,1672.099976,4234.200195,188.566666,836.200012,511.049988,212.531296,8361
7/27/2019,675.349976,468.549988,532.650024,1162.233276,1617.550049,4178.100098,181,823.700012,519.549988,210.618805,8337
7/28/2019,671.900024,461.674988,531.424988,1172.633301,1609.349976,4196.950195,179.899994,820.150024,523.549988,208.743805,8375.049805
7/29/2019,679.549988,475.674988,542.700012,1193.533325,1640.099976,4273.700195,179.833328,829.75,525.549988,211.818802,8421.799805
7/30/2019,711.049988,478.950012,535,1182.5,1626.849976,4296.450195,180.600006,814.25,524.349976,210.750046,8532.849609
7/31/2019,709.049988,499.125,538.525024,1194.166626,1696.699951,4331.450195,181.800003,822.400024,530.700012,213.693802,8543.049805
08-03-2019,712.299988,469.424988,539.474976,1186.266724,1664,4427.049805,182.433334,830.950012,523.599976,213.900055,8516.900391
08-04-2019,709.650024,466.450012,528.625,1183.166626,1640.5,4438.799805,177.566666,830.099976,542.049988,209.943802,8567.950195
08-05-2019,718.599976,468.700012,543.174988,1186.400024,1680.400024,4471.649902,180,841.900024,550.599976,215.756302,8588.650391
08-06-2019,723.400024,473,543.474976,1220.5,1705.599976,4452.100098,180.633331,845.400024,533.900024,214.350052,8564.599609
08-07-2019,715.150024,469.674988,547.799988,1222.300049,1694.400024,4452.950195,188.566666,851.950012,535.150024,213.412552,8525.599609
08-10-2019,715.25,468.225006,543,1213.833374,1695.949951,4497.149902,183.366669,840.700012,530.950012,211.293808,8462.349609
08-11-2019,719.200012,470.200012,554.575012,1200.766724,1698.150024,4504.299805,180.03334,841.75,540.650024,212.306305,8349.450195
08-12-2019,707.650024,485.399994,572.200012,1175,1722.150024,4504.299805,179.566666,866.150024,557.549988,216.656311,8355.849609
8/13/2019,725.5,482.774994,579,1173.43335,1758.099976,4492.850098,179.833328,879.049988,551.299988,214.200058,8518.549805
8/14/2019,739.599976,486.850006,574.625,1199.666626,1793.449951,4572.5,180.266663,897.700012,555.049988,215.718796,8477.299805
8/17/2019,703.150024,484.225006,571.075012,1186.900024,1796.900024,4549.799805,176,906.200012,551.900024,215.943802,8466.549805
8/18/2019,683.799988,484.799988,582.174988,1200.099976,1751.050049,4634,173.866669,889.75,562.450012,214.181305,8495.150391
8/19/2019,696.099976,494.075012,587.775024,1209.800049,1795.400024,4671.850098,173.733337,927.75,560.299988,219.281311,8372.75
8/20/2019,691.599976,480.625,567.275024,1187.900024,1890.550049,4634.149902,170.53334,936.650024,558.900024,216.281311,8299.950195
8/21/2019,697.400024,482.450012,574.950012,1160,1877.800049,4567.350098,170.633331,937.900024,563.049988,216.000061,7809
8/24/2019,635.849976,463.950012,546.025024,1087.699951,1803.650024,4241.799805,151.800003,891.099976,523.650024,204.131302,7880.700195
8/25/2019,645.400024,457.024994,542.825012,1083.099976,1828.550049,4199,153.766663,890.599976,528,202.987549,7791.850098
8/26/2019,637.450012,455,532.299988,1061.466675,1810.400024,4207.049805,149.899994,872.900024,507.299988,206.606308,7948.950195
8/27/2019,660.950012,456.549988,541.400024,1080.033325,1899.849976,4203.75,153.53334,902,519.549988,206.756302,8001.950195
8/28/2019,659.849976,476.100006,555.525024,1077.633301,1860.849976,4205.850098,162.433334,886.450012,516.299988,211.350052,7971.299805
8/31/2019,682.150024,485.524994,547.200012,1068.599976,1935.550049,4167.200195,159.53334,898.950012,515,214.425049,7785.850098
09-01-2019,663.150024,476,544.5,1038.599976,1860.5,4061.449951,156.066666,901.950012,512.299988,211.556305,7717
09-02-2019,648.299988,474.450012,549.724976,1018.43335,1880.400024,4030,150.133331,890.150024,536,207.843796,7823
09-03-2019,655.650024,480.5,549.674988,1045.866699,1862.349976,4143.25,152.766663,884.950012,540.400024,212.681305,7655.049805
09-04-2019,649.549988,470.149994,536.974976,1022.56665,1859.599976,4063.300049,150.366669,857.700012,529.299988,207.750046,7558.799805
09-07-2019,649.549988,460.424988,529.375,1006.333313,1804.900024,4069.600098,150.699997,836.5,538,207.037552,7688.25
09-08-2019,650,468.174988,529.400024,1043,1820.699951,4139.299805,153.266663,844.599976,537.200012,211.350052,7818.600098
09-09-2019,656.450012,471.600006,544.349976,1061.666626,1836.099976,4305.149902,153.600006,839.049988,533.400024,210.412552,7788.100098
09-10-2019,653.700012,457.950012,540.224976,1076.900024,1818.199951,4301.450195,151.266663,839.700012,533.799988,207.037552,7789.299805
09-11-2019,653.150024,460.100006,545.375,1068.633301,1810,4317.75,152.233337,846.049988,525.049988,209.662552,7872.25
9/14/2019,660.700012,464.274994,549.875,1070.633301,1840.25,4319.5,153.100006,857.049988,525.799988,214.368805,7829.100098
9/15/2019,658.299988,464.399994,549.599976,1038.766724,1836,4325,152.833328,866.700012,540.900024,214.162552,7899.149902
9/16/2019,661.599976,469.450012,550.825012,1032.466675,1845.75,4355.600098,153.666672,887.200012,544.150024,217.706299,7981.899902
9/18/2019,652,475.274994,552.224976,1027.06665,1898.849976,4400.850098,159.46666,905.200012,561.5,222.000061,7977.100098
9/21/2019,649.25,472,552.325012,1033.5,1880.400024,4490.25,159.300003,899.950012,567.5,222.075058,7812
9/22/2019,644.150024,467.5,553.724976,989.966675,1871.599976,4473.049805,156.333328,900.599976,557.799988,223.462555,7845.950195
9/23/2019,642.150024,463.549988,558.125,996.866638,1922.050049,4497.649902,157.699997,896.75,556.099976,221.531311,7868.5
9/24/2019,643.099976,477.475006,570.275024,974.966675,1990.349976,4566.649902,151.666672,891.900024,567.349976,226.143799,7795.700195
9/28/2019,641.900024,475.25,552.775024,953.366638,2034.150024,4536.25,150.066666,861,573.400024,222.356308,7843.299805
9/29/2019,636.5,476.850006,560.924988,964.166687,2019.25,4682.299805,150.933334,848.25,570.400024,220.612549,7948.899902
9/30/2019,636.049988,491.075012,580.974976,977.5,2034,4685.600098,152.899994,868.400024,557.349976,224.193802,7950.899902
10-01-2019,633.549988,428.524994,586.525024,993.400024,2108.850098,4580.350098,154.899994,891,563,224.906311,8119.299805
10-05-2019,640.099976,429.950012,590.875,1033.766724,2082.649902,4414.049805,160.333328,897.950012,569.900024,225.112549,8152.899902
10-06-2019,664,426.799988,577.299988,1036.56665,2073.399902,4354,164.899994,909.950012,564.75,224.756302,8177.399902
10-07-2019,680.799988,408.600006,566.599976,1029.833374,2065.649902,4364.5,171.833328,926.200012,566.299988,220.818802,8129.350098
